material,method,run,hf_budget,hv
Hydrogel,Proposed,13,50,0.7532656213196512
Hydrogel,Proposed,13,60,0.7532656213196512
Hydrogel,Proposed,13,70,0.7697220769098353
Hydrogel,Proposed,13,80,0.7800962428692695
Hydrogel,Proposed,13,90,0.7825548014251871
Hydrogel,Proposed,13,100,0.7859557978945565
Hydrogel,Proposed,13,110,0.7917405325920046
Hydrogel,Proposed,13,120,0.7917405325920046
Hydrogel,Proposed,14,20,0.5918568397620371
Hydrogel,Proposed,14,30,0.6753850331940883
Hydrogel,Proposed,14,40,0.7054395704750944
Hydrogel,Proposed,14,50,0.7406242857256704
Hydrogel,Proposed,14,60,0.7666612897337982
Hydrogel,Proposed,14,70,0.767531221279884
Hydrogel,Proposed,14,80,0.7732945467626161
Hydrogel,Proposed,14,90,0.7799246708593617
Hydrogel,Proposed,14,100,0.7799246708593617
Hydrogel,Proposed,14,110,0.7799246708593617
Hydrogel,Proposed,14,120,0.7808075929564845
Hydrogel,Proposed,15,20,0.5849441222606862
Hydrogel,Proposed,15,30,0.6508562498314371
Hydrogel,Proposed,15,40,0.6925560615151765
Hydrogel,Proposed,15,50,0.7166506212087383
Hydrogel,Proposed,15,60,0.7364495762774345
Hydrogel,Proposed,15,70,0.7458800625751905
Hydrogel,Proposed,15,80,0.7580507266569531
Hydrogel,Proposed,15,90,0.7580507266569531
Hydrogel,Proposed,15,100,0.7664723489736747
Hydrogel,Proposed,15,110,0.767665065195236
Hydrogel,Proposed,15,120,0.767665065195236
DEA,ParEGO,1,20,0.5448404899585794
DEA,ParEGO,1,30,0.586947718248903
DEA,ParEGO,1,40,0.6155493712730493
DEA,ParEGO,1,50,0.6340277292907815
DEA,ParEGO,1,60,0.6554477040356189
DEA,ParEGO,1,70,0.6669293843240602
DEA,ParEGO,1,80,0.6713659517738194
DEA,ParEGO,1,90,0.6924882670730315
DEA,ParEGO,1,100,0.6942877595789513
DEA,ParEGO,1,110,0.6962556233852563
DEA,ParEGO,1,120,0.7107334690744077
DEA,ParEGO,2,20,0.5544198773288034
DEA,ParEGO,2,30,0.5993682151414983
DEA,ParEGO,2,40,0.6249009785646236
DEA,ParEGO,2,50,0.6561886404804093
DEA,ParEGO,2,60,0.6724987915415821
DEA,ParEGO,2,70,0.6818694721115225
DEA,ParEGO,2,80,0.7046450741893105
DEA,ParEGO,2,90,0.7046450741893105
DEA,ParEGO,2,100,0.71406465546725
DEA,ParEGO,2,110,0.7279400048960075
DEA,ParEGO,2,120,0.7279400048960075
DEA,ParEGO,3,20,0.5569569353505847
DEA,ParEGO,3,30,0.5939629785226722
DEA,ParEGO,3,40,0.6257834468748396
DEA,ParEGO,3,50,0.6550700133533628
DEA,ParEGO,3,60,0.6648033460682393
DEA,ParEGO,3,70,0.6826402133883525
DEA,ParEGO,3,80,0.7006132195052854
DEA,ParEGO,3,90,0.7182834649622422
DEA,ParEGO,3,100,0.7231559658137043
DEA,ParEGO,3,110,0.7231559658137043
DEA,ParEGO,3,120,0.7265024163363252
DEA,ParEGO,4,20,0.5524510589390593
DEA,ParEGO,4,30,0.5815618596783126
DEA,ParEGO,4,40,0.6227331808821163
DEA,ParEGO,4,50,0.6379985772060096
DEA,ParEGO,4,60,0.6610935555151157
DEA,ParEGO,4,70,0.6767604039421521
DEA,ParEGO,4,80,0.685782023355032
DEA,ParEGO,4,90,0.6886353777686488
DEA,ParEGO,4,100,0.7001247900404765
DEA,ParEGO,4,110,0.7067668726949092
DEA,ParEGO,4,120,0.7067668726949092
DEA,ParEGO,5,20,0.5590824568299564
DEA,ParEGO,5,30,0.6091984813301653
DEA,ParEGO,5,40,0.6302469315613368
DEA,ParEGO,5,50,0.6598898541095605
DEA,ParEGO,5,60,0.6662818104718075
DEA,ParEGO,5,70,0.6898237947375422
DEA,ParEGO,5,80,0.702606442687354
DEA,ParEGO,5,90,0.7123779597345467
DEA,ParEGO,5,100,0.7127979859849062
DEA,ParEGO,5,110,0.7159275334199038
DEA,ParEGO,5,120,0.722240582729588
DEA,ParEGO,6,20,0.5485294352676491
DEA,ParEGO,6,30,0.5943131140609149
DEA,ParEGO,6,40,0.6283229506281504
DEA,ParEGO,6,50,0.6418477428612158
DEA,ParEGO,6,60,0.6594559477633112
DEA,ParEGO,6,70,0.6763231149593977
DEA,ParEGO,6,80,0.6847070939981412
DEA,ParEGO,6,90,0.6916630751656171
DEA,ParEGO,6,100,0.6978954005207948
DEA,ParEGO,6,110,0.7030726085081459
DEA,ParEGO,6,120,0.7150172105520205
DEA,ParEGO,7,20,0.5527698897259448
DEA,ParEGO,7,30,0.5937101820057975
DEA,ParEGO,7,40,0.6202705126816433
DEA,ParEGO,7,50,0.6356433127128768
DEA,ParEGO,7,60,0.6629948868715916
DEA,ParEGO,7,70,0.6743233925795957
DEA,ParEGO,7,80,0.6828683209901272
DEA,ParEGO,7,90,0.6931248604499752
DEA,ParEGO,7,100,0.6957777196376655
DEA,ParEGO,7,110,0.7094912701121889
DEA,ParEGO,7,120,0.7098825572936057
DEA,ParEGO,8,20,0.5542567592312925
DEA,ParEGO,8,30,0.6066279522489808
DEA,ParEGO,8,40,0.6267519489596658
DEA,ParEGO,8,50,0.6648265222335176
DEA,ParEGO,8,60,0.6814473395400712
DEA,ParEGO,8,70,0.7078504463096327
DEA,ParEGO,8,80,0.7078504463096327
DEA,ParEGO,8,90,0.7185777083534849
DEA,ParEGO,8,100,0.7312591524743567
DEA,ParEGO,8,110,0.737300369557089
DEA,ParEGO,8,120,0.741488204387969
DEA,ParEGO,9,20,0.550853954982222
DEA,ParEGO,9,30,0.5772794899799047
DEA,ParEGO,9,40,0.6154143163802391
DEA,ParEGO,9,50,0.6375936238355485
DEA,ParEGO,9,60,0.6476473085697521
DEA,ParEGO,9,70,0.6585896535901233
DEA,ParEGO,9,80,0.6816041021589057
DEA,ParEGO,9,90,0.687115477904466
DEA,ParEGO,9,100,0.6901413087419156
DEA,ParEGO,9,110,0.7075755840169148
DEA,ParEGO,9,120,0.7083409677413093
DEA,ParEGO,10,20,0.5573708177608742
DEA,ParEGO,10,30,0.6096613877928738
DEA,ParEGO,10,40,0.6355550940612228
DEA,ParEGO,10,50,0.6628209171677376
DEA,ParEGO,10,60,0.6850218107608187
DEA,ParEGO,10,70,0.7005960577431052
DEA,ParEGO,10,80,0.7022446393446395
DEA,ParEGO,10,90,0.7064019951341561
DEA,ParEGO,10,100,0.7116654486153665
DEA,ParEGO,10,110,0.7233515007977152
DEA,ParEGO,10,120,0.7233515007977152
DEA,ParEGO,11,20,0.5504569214582535
DEA,ParEGO,11,30,0.5894839583780354
DEA,ParEGO,11,40,0.6288374194493279
DEA,ParEGO,11,50,0.6380248932255055
DEA,ParEGO,11,60,0.6587711730839071
DEA,ParEGO,11,70,0.6684401782016176
DEA,ParEGO,11,80,0.6909382166999558
DEA,ParEGO,11,90,0.6986382077310337
DEA,ParEGO,11,100,0.7016291247098507
DEA,ParEGO,11,110,0.7016291247098507
DEA,ParEGO,11,120,0.7156216487782934
DEA,ParEGO,12,20,0.5577585116735101
DEA,ParEGO,12,30,0.5915264866044704
DEA,ParEGO,12,40,0.6319904255466787
DEA,ParEGO,12,50,0.6528587617623925
DEA,ParEGO,12,60,0.6698126041496018
DEA,ParEGO,12,70,0.6880706284545108
DEA,ParEGO,12,80,0.6880706284545108
DEA,ParEGO,12,90,0.7054712884708643
DEA,ParEGO,12,100,0.7064633372613124
DEA,ParEGO,12,110,0.7209706689695038
DEA,ParEGO,12,120,0.7256312706930058
DEA,ParEGO,13,20,0.5484017427704639
DEA,ParEGO,13,30,0.5898871057885662
DEA,ParEGO,13,40,0.6188249294807956
DEA,ParEGO,13,50,0.6420952158185385
DEA,ParEGO,13,60,0.6532148884896093
DEA,ParEGO,13,70,0.68652284747335
DEA,ParEGO,13,80,0.6873980268375403
DEA,ParEGO,13,90,0.6971911363896324
DEA,ParEGO,13,100,0.7044042085487168
DEA,ParEGO,13,110,0.7154974149052903
DEA,ParEGO,13,120,0.7193181999059028
DEA,ParEGO,14,20,0.5533260062432089
DEA,ParEGO,14,30,0.5889961561970908
DEA,ParEGO,14,40,0.6179406799141676
DEA,ParEGO,14,50,0.644766264732965
DEA,ParEGO,14,60,0.6633499610563424
DEA,ParEGO,14,70,0.6766186066386224
DEA,ParEGO,14,80,0.6981130736291923
DEA,ParEGO,14,90,0.7041607143348058
DEA,ParEGO,14,100,0.7111719352661587
DEA,ParEGO,14,110,0.7191392734476066
DEA,ParEGO,14,120,0.7234849663704671
DEA,ParEGO,15,20,0.5453322630944419
DEA,ParEGO,15,30,0.5806387272417073
DEA,ParEGO,15,40,0.615051095170872
DEA,ParEGO,15,50,0.6461621839402394
DEA,ParEGO,15,60,0.6515829904442727
DEA,ParEGO,15,70,0.6777371787113463
DEA,ParEGO,15,80,0.6828242923504586
DEA,ParEGO,15,90,0.6974166046080713
DEA,ParEGO,15,100,0.7099035364590791
DEA,ParEGO,15,110,0.7099035364590791
DEA,ParEGO,15,120,0.7099035364590791
DEA,GP-BO,1,20,0.5743777193270782
DEA,GP-BO,1,30,0.6138645988183559
DEA,GP-BO,1,40,0.6526522260615543
DEA,GP-BO,1,50,0.6853004555273604
DEA,GP-BO,1,60,0.692629389134388
DEA,GP-BO,1,70,0.7136182218184017
DEA,GP-BO,1,80,0.7230075072032532
DEA,GP-BO,1,90,0.7345629507247001
DEA,GP-BO,1,100,0.7385405694489585
DEA,GP-BO,1,110,0.7424632252021246
DEA,GP-BO,1,120,0.7424632252021246
DEA,GP-BO,2,20,0.5606316957793758
DEA,GP-BO,2,30,0.6086799511583268
DEA,GP-BO,2,40,0.6408921528276773
DEA,GP-BO,2,50,0.6522342202049607
DEA,GP-BO,2,60,0.6754370088991749
DEA,GP-BO,2,70,0.6925484861643602
DEA,GP-BO,2,80,0.7038236624657188
DEA,GP-BO,2,90,0.7109242647586458
DEA,GP-BO,2,100,0.7241724462892605
DEA,GP-BO,2,110,0.7241724462892605
DEA,GP-BO,2,120,0.7250283767408662
DEA,GP-BO,3,20,0.5611332492371361
DEA,GP-BO,3,30,0.6009115740218264
DEA,GP-BO,3,40,0.6411542092256605
DEA,GP-BO,3,50,0.6659984820820134
DEA,GP-BO,3,60,0.6809339856056058
DEA,GP-BO,3,70,0.6864100654263899
DEA,GP-BO,3,80,0.6997125550237049
DEA,GP-BO,3,90,0.7106785401723389
DEA,GP-BO,3,100,0.7183363950437508
DEA,GP-BO,3,110,0.7245304428289441
DEA,GP-BO,3,120,0.7245304428289441
DEA,GP-BO,4,20,0.5472946714050224
DEA,GP-BO,4,30,0.6016476904220504
DEA,GP-BO,4,40,0.6387932346619805
DEA,GP-BO,4,50,0.6712692943121417
DEA,GP-BO,4,60,0.6850020239380534
DEA,GP-BO,4,70,0.7007591561942639
DEA,GP-BO,4,80,0.7013502482768266
DEA,GP-BO,4,90,0.7268268617224977
DEA,GP-BO,4,100,0.7268268617224977
DEA,GP-BO,4,110,0.7306200480951361
DEA,GP-BO,4,120,0.7354298274001618
DEA,GP-BO,5,20,0.5419090164557961
DEA,GP-BO,5,30,0.5926163630143113
DEA,GP-BO,5,40,0.6264335548017564
DEA,GP-BO,5,50,0.6464020644979765
DEA,GP-BO,5,60,0.6633453998905279
DEA,GP-BO,5,70,0.6824938512286458
DEA,GP-BO,5,80,0.6913681587963985
DEA,GP-BO,5,90,0.6985933670692004
DEA,GP-BO,5,100,0.704744826788079
DEA,GP-BO,5,110,0.7184123211864174
DEA,GP-BO,5,120,0.7203144121415744
DEA,GP-BO,6,20,0.5568514752449204
DEA,GP-BO,6,30,0.6038747473096368
DEA,GP-BO,6,40,0.631386367746072
DEA,GP-BO,6,50,0.6538232779603989
DEA,GP-BO,6,60,0.6863209817127728
DEA,GP-BO,6,70,0.6902684258707569
DEA,GP-BO,6,80,0.7126485260856728
DEA,GP-BO,6,90,0.7236433996707412
DEA,GP-BO,6,100,0.7282090984742966
DEA,GP-BO,6,110,0.7300567828727684
DEA,GP-BO,6,120,0.7300567828727684
DEA,GP-BO,7,20,0.5630685963521732
DEA,GP-BO,7,30,0.6037936355133956
DEA,GP-BO,7,40,0.6371508276954113
DEA,GP-BO,7,50,0.6569475661258095
DEA,GP-BO,7,60,0.6777190000757758
DEA,GP-BO,7,70,0.6929392822444336
DEA,GP-BO,7,80,0.7000192690477347
DEA,GP-BO,7,90,0.7149316708298604
DEA,GP-BO,7,100,0.7149316708298604
DEA,GP-BO,7,110,0.718509990700613
DEA,GP-BO,7,120,0.7277045675716463
DEA,GP-BO,8,20,0.5505392020100541
DEA,GP-BO,8,30,0.5970223930712812
DEA,GP-BO,8,40,0.6174935936672179
DEA,GP-BO,8,50,0.6468900251309098
DEA,GP-BO,8,60,0.670021506095301
DEA,GP-BO,8,70,0.6964878955985532
DEA,GP-BO,8,80,0.6993198094518404
DEA,GP-BO,8,90,0.7103422440797863
DEA,GP-BO,8,100,0.7139400152243494
DEA,GP-BO,8,110,0.7230139604734125
DEA,GP-BO,8,120,0.725644237585807
DEA,GP-BO,9,20,0.553957236864402
DEA,GP-BO,9,30,0.5947147661103663
DEA,GP-BO,9,40,0.624709651028706
DEA,GP-BO,9,50,0.6558469366433628
DEA,GP-BO,9,60,0.6651690910698126
DEA,GP-BO,9,70,0.6816984204455915
DEA,GP-BO,9,80,0.7018589426977009
DEA,GP-BO,9,90,0.7018589426977009
DEA,GP-BO,9,100,0.7162767278514589
DEA,GP-BO,9,110,0.7246738967714053
DEA,GP-BO,9,120,0.7246738967714053
DEA,GP-BO,10,20,0.55832580811815
DEA,GP-BO,10,30,0.5976564930721624
DEA,GP-BO,10,40,0.6430385704382243
DEA,GP-BO,10,50,0.657955233775859
DEA,GP-BO,10,60,0.6852178921675868
DEA,GP-BO,10,70,0.7038898511421723
DEA,GP-BO,10,80,0.7122962192943255
DEA,GP-BO,10,90,0.7182176609592567
DEA,GP-BO,10,100,0.731545228219222
DEA,GP-BO,10,110,0.7367120543542145
DEA,GP-BO,10,120,0.7401977910907318
DEA,GP-BO,11,20,0.5562459311713376
DEA,GP-BO,11,30,0.5937686778622542
DEA,GP-BO,11,40,0.625467829709555
DEA,GP-BO,11,50,0.6476023260016466
DEA,GP-BO,11,60,0.6708367168819169
DEA,GP-BO,11,70,0.6778561390158425
DEA,GP-BO,11,80,0.6951558682065618
DEA,GP-BO,11,90,0.700341427312463
DEA,GP-BO,11,100,0.7176589661571076
DEA,GP-BO,11,110,0.7176589661571076
DEA,GP-BO,11,120,0.7176589661571076
DEA,GP-BO,12,20,0.5475074452020938
DEA,GP-BO,12,30,0.6040208789559453
DEA,GP-BO,12,40,0.6296051349584092
DEA,GP-BO,12,50,0.6611152488602964
DEA,GP-BO,12,60,0.6677986765678937
DEA,GP-BO,12,70,0.6867744082648317
DEA,GP-BO,12,80,0.6993457899039567
DEA,GP-BO,12,90,0.6993457899039567
DEA,GP-BO,12,100,0.7184108440794496
DEA,GP-BO,12,110,0.7184108440794496
DEA,GP-BO,12,120,0.721279343622029
DEA,GP-BO,13,20,0.5533176630141925
DEA,GP-BO,13,30,0.5848474519664598
DEA,GP-BO,13,40,0.615272167009005
DEA,GP-BO,13,50,0.6449722844192333
DEA,GP-BO,13,60,0.6674857081403073
DEA,GP-BO,13,70,0.685265758920708
DEA,GP-BO,13,80,0.6879114936088048
DEA,GP-BO,13,90,0.7016597874140874
DEA,GP-BO,13,100,0.7016597874140874
DEA,GP-BO,13,110,0.7078951741685751
DEA,GP-BO,13,120,0.7148719115491742
DEA,GP-BO,14,20,0.5609388827580631
DEA,GP-BO,14,30,0.5972895038342113
DEA,GP-BO,14,40,0.6317497776702083
DEA,GP-BO,14,50,0.6415961802160078
DEA,GP-BO,14,60,0.6723378299778925
DEA,GP-BO,14,70,0.6956530448501099
DEA,GP-BO,14,80,0.6966540773080184
DEA,GP-BO,14,90,0.6992560003864465
DEA,GP-BO,14,100,0.7082110843522089
DEA,GP-BO,14,110,0.7154164355081939
DEA,GP-BO,14,120,0.718584605232515
DEA,GP-BO,15,20,0.5551601245865768
DEA,GP-BO,15,30,0.6099632277599172
DEA,GP-BO,15,40,0.6368056138930989
DEA,GP-BO,15,50,0.657450740128596
DEA,GP-BO,15,60,0.677025062325185
DEA,GP-BO,15,70,0.693938045780087
DEA,GP-BO,15,80,0.6997228058827273
DEA,GP-BO,15,90,0.7166734732655153
DEA,GP-BO,15,100,0.7166734732655153
DEA,GP-BO,15,110,0.7166734732655153
DEA,GP-BO,15,120,0.7241768629754909
DEA,Physics-free,1,20,0.563760433864373
DEA,Physics-free,1,30,0.6107452014636421
DEA,Physics-free,1,40,0.6489708409563943
DEA,Physics-free,1,50,0.6774307862964077
DEA,Physics-free,1,60,0.6954610411632839
DEA,Physics-free,1,70,0.7208325800908806
DEA,Physics-free,1,80,0.7312886784394453
DEA,Physics-free,1,90,0.7365418953717885
DEA,Physics-free,1,100,0.7436438981426436
DEA,Physics-free,1,110,0.75559920229601
DEA,Physics-free,1,120,0.7632609310337966
DEA,Physics-free,2,20,0.5686867939181498
DEA,Physics-free,2,30,0.6190578665696594
DEA,Physics-free,2,40,0.658726408865532
DEA,Physics-free,2,50,0.6831182493497727
DEA,Physics-free,2,60,0.7136410804038187
DEA,Physics-free,2,70,0.7271678938869173
DEA,Physics-free,2,80,0.7340417265264431
DEA,Physics-free,2,90,0.7476948104419215
DEA,Physics-free,2,100,0.7593384026839407
DEA,Physics-free,2,110,0.7607940563598576
DEA,Physics-free,2,120,0.7607940563598576
DEA,Physics-free,3,20,0.5693091947042989
DEA,Physics-free,3,30,0.6329960079463844
DEA,Physics-free,3,40,0.6642225597983461
DEA,Physics-free,3,50,0.6966860266623156
DEA,Physics-free,3,60,0.7225137632770045
DEA,Physics-free,3,70,0.73925509589337
DEA,Physics-free,3,80,0.749819417113248
DEA,Physics-free,3,90,0.7635123227832891
DEA,Physics-free,3,100,0.7654718082697475
DEA,Physics-free,3,110,0.7718232563133511
DEA,Physics-free,3,120,0.7718232563133511
DEA,Physics-free,4,20,0.5604259239963931
DEA,Physics-free,4,30,0.6089156348212906
DEA,Physics-free,4,40,0.658660906703427
DEA,Physics-free,4,50,0.6756241780995248
DEA,Physics-free,4,60,0.7064975219303349
DEA,Physics-free,4,70,0.7238160483324069
DEA,Physics-free,4,80,0.7330021936652921
DEA,Physics-free,4,90,0.7471125022447807
DEA,Physics-free,4,100,0.7498761117874726
DEA,Physics-free,4,110,0.7699810323165783
DEA,Physics-free,4,120,0.7699810323165783
DEA,Physics-free,5,20,0.5726599994282375
DEA,Physics-free,5,30,0.6265289221752971
DEA,Physics-free,5,40,0.6608548528562588
DEA,Physics-free,5,50,0.7111604696003038
DEA,Physics-free,5,60,0.7197793756839953
DEA,Physics-free,5,70,0.7335040997402358
DEA,Physics-free,5,80,0.7377887446630043
DEA,Physics-free,5,90,0.7573159562260091
DEA,Physics-free,5,100,0.7573159562260091
DEA,Physics-free,5,110,0.7680080695369125
DEA,Physics-free,5,120,0.7689534200266098
DEA,Physics-free,6,20,0.5687465856281163
DEA,Physics-free,6,30,0.6236597726942081
DEA,Physics-free,6,40,0.6584891127312726
DEA,Physics-free,6,50,0.6829406298001024
DEA,Physics-free,6,60,0.7043194442073576
DEA,Physics-free,6,70,0.7223337713302386
DEA,Physics-free,6,80,0.7334866727016774
DEA,Physics-free,6,90,0.7373418689678979
DEA,Physics-free,6,100,0.7547664633563447
DEA,Physics-free,6,110,0.7547664633563447
DEA,Physics-free,6,120,0.7651177482005174
DEA,Physics-free,7,20,0.5691465682329385
DEA,Physics-free,7,30,0.633111948504725
DEA,Physics-free,7,40,0.6630087525904675
DEA,Physics-free,7,50,0.688767634880178
DEA,Physics-free,7,60,0.7095068980715207
DEA,Physics-free,7,70,0.7310977608238096
DEA,Physics-free,7,80,0.7398310830633288
DEA,Physics-free,7,90,0.7479557979915087
DEA,Physics-free,7,100,0.7492737418407718
DEA,Physics-free,7,110,0.7606248999823632
DEA,Physics-free,7,120,0.7606248999823632
DEA,Physics-free,8,20,0.5690708830906439
DEA,Physics-free,8,30,0.6272063299313252
DEA,Physics-free,8,40,0.6724906654632223
DEA,Physics-free,8,50,0.6946849508835495
DEA,Physics-free,8,60,0.72180927934142
DEA,Physics-free,8,70,0.7300176269177339
DEA,Physics-free,8,80,0.7336430966088766
DEA,Physics-free,8,90,0.7551379203189941
DEA,Physics-free,8,100,0.7551379203189941
DEA,Physics-free,8,110,0.7681253741923376
DEA,Physics-free,8,120,0.7681253741923376
DEA,Physics-free,9,20,0.5706204154912261
DEA,Physics-free,9,30,0.6263588893783815
DEA,Physics-free,9,40,0.6662650146740982
DEA,Physics-free,9,50,0.6864832434838258
DEA,Physics-free,9,60,0.7168805165894567
DEA,Physics-free,9,70,0.7330798312756137
DEA,Physics-free,9,80,0.7385123269388567
DEA,Physics-free,9,90,0.7520383554971823
DEA,Physics-free,9,100,0.7618973846891416
DEA,Physics-free,9,110,0.7618973846891416
DEA,Physics-free,9,120,0.7717224424427401
DEA,Physics-free,10,20,0.5635116547518948
DEA,Physics-free,10,30,0.6114817368367005
DEA,Physics-free,10,40,0.6450164108446986
DEA,Physics-free,10,50,0.6825745025632954
DEA,Physics-free,10,60,0.6979980604056244
DEA,Physics-free,10,70,0.7172768577497585
DEA,Physics-free,10,80,0.7172768577497585
DEA,Physics-free,10,90,0.7326027970472228
DEA,Physics-free,10,100,0.7410296585898634
DEA,Physics-free,10,110,0.7410296585898634
DEA,Physics-free,10,120,0.7420638922149377
DEA,Physics-free,11,20,0.5627323856684092
DEA,Physics-free,11,30,0.6157274227444367
DEA,Physics-free,11,40,0.6451712969961819
DEA,Physics-free,11,50,0.6720606622409278
DEA,Physics-free,11,60,0.6968781576177896
DEA,Physics-free,11,70,0.7111957968324534
DEA,Physics-free,11,80,0.7111957968324534
DEA,Physics-free,11,90,0.7342750160438622
DEA,Physics-free,11,100,0.7412163741951524
DEA,Physics-free,11,110,0.7468597265798527
DEA,Physics-free,11,120,0.7468597265798527
DEA,Physics-free,12,20,0.5663923650140611
DEA,Physics-free,12,30,0.6249801902484217
DEA,Physics-free,12,40,0.667172035936759
DEA,Physics-free,12,50,0.6931450474841616
DEA,Physics-free,12,60,0.7179865171296783
DEA,Physics-free,12,70,0.7320478725982984
DEA,Physics-free,12,80,0.7402500484816988
DEA,Physics-free,12,90,0.7490978268544954
DEA,Physics-free,12,100,0.7655780247870051
DEA,Physics-free,12,110,0.7655780247870051
DEA,Physics-free,12,120,0.7655780247870051
DEA,Physics-free,13,20,0.5694004611436376
DEA,Physics-free,13,30,0.6215829552520258
DEA,Physics-free,13,40,0.6630852739065487
DEA,Physics-free,13,50,0.6946083675065079
DEA,Physics-free,13,60,0.7147172208222351
DEA,Physics-free,13,70,0.738631915588599
DEA,Physics-free,13,80,0.7429578673009564
DEA,Physics-free,13,90,0.7597162057011214
DEA,Physics-free,13,100,0.7728532286054918
DEA,Physics-free,13,110,0.7728532286054918
DEA,Physics-free,13,120,0.7728532286054918
DEA,Physics-free,14,20,0.5690439347974262
DEA,Physics-free,14,30,0.6360877785977131
DEA,Physics-free,14,40,0.6808418919403645
DEA,Physics-free,14,50,0.7054311034679981
DEA,Physics-free,14,60,0.7345348011010351
DEA,Physics-free,14,70,0.7473734206376405
DEA,Physics-free,14,80,0.7657311351395767
DEA,Physics-free,14,90,0.7723265389563622
DEA,Physics-free,14,100,0.7815866977054675
DEA,Physics-free,14,110,0.7815866977054675
DEA,Physics-free,14,120,0.7874676297582619
DEA,Physics-free,15,20,0.5615733958373518
DEA,Physics-free,15,30,0.6083442773335079
DEA,Physics-free,15,40,0.6496200334225439
DEA,Physics-free,15,50,0.6807705948614313
DEA,Physics-free,15,60,0.7057298307800062
DEA,Physics-free,15,70,0.7252439980775225
DEA,Physics-free,15,80,0.7281028646353855
DEA,Physics-free,15,90,0.7354020193670089
DEA,Physics-free,15,100,0.7486231142409786
DEA,Physics-free,15,110,0.7585970898094242
DEA,Physics-free,15,120,0.7621790261161537
DEA,MF-SAEA,1,20,0.6012254208901693
DEA,MF-SAEA,1,30,0.6681928607956787
DEA,MF-SAEA,1,40,0.7144591305687413
DEA,MF-SAEA,1,50,0.7446372207998448
DEA,MF-SAEA,1,60,0.7654645772603257
DEA,MF-SAEA,1,70,0.7883249042655754
DEA,MF-SAEA,1,80,0.7929948352376534
DEA,MF-SAEA,1,90,0.7967893173782047
DEA,MF-SAEA,1,100,0.8017835644677258
DEA,MF-SAEA,1,110,0.8033349324880142
DEA,MF-SAEA,1,120,0.8077216685668521
DEA,MF-SAEA,2,20,0.5798018956983254
DEA,MF-SAEA,2,30,0.6617359694050184
DEA,MF-SAEA,2,40,0.7038260503917727
DEA,MF-SAEA,2,50,0.7306837037933905
DEA,MF-SAEA,2,60,0.7587827892338419
DEA,MF-SAEA,2,70,0.7744098527701151
DEA,MF-SAEA,2,80,0.787663200077877
DEA,MF-SAEA,2,90,0.787663200077877
DEA,MF-SAEA,2,100,0.7921331170644917
DEA,MF-SAEA,2,110,0.7992133537307995
DEA,MF-SAEA,2,120,0.8051897634815998
DEA,MF-SAEA,3,20,0.5936798267755419
DEA,MF-SAEA,3,30,0.6505295544486611
DEA,MF-SAEA,3,40,0.7109957239945487
DEA,MF-SAEA,3,50,0.7356380507930503
DEA,MF-SAEA,3,60,0.7541877782404153
DEA,MF-SAEA,3,70,0.7696340593946233
DEA,MF-SAEA,3,80,0.7868530603656108
DEA,MF-SAEA,3,90,0.7901395907997584
DEA,MF-SAEA,3,100,0.7918185322779202
DEA,MF-SAEA,3,110,0.7918185322779202
DEA,MF-SAEA,3,120,0.7918185322779202
DEA,MF-SAEA,4,20,0.581023325554009
DEA,MF-SAEA,4,30,0.6391597212579819
DEA,MF-SAEA,4,40,0.6940322667515885
DEA,MF-SAEA,4,50,0.7169427752481895
DEA,MF-SAEA,4,60,0.7375640658889626
DEA,MF-SAEA,4,70,0.7552197932508457
DEA,MF-SAEA,4,80,0.7628288535246588
DEA,MF-SAEA,4,90,0.7768349015935768
DEA,MF-SAEA,4,100,0.7786673864643414
DEA,MF-SAEA,4,110,0.786605321662039
DEA,MF-SAEA,4,120,0.786605321662039
DEA,MF-SAEA,5,20,0.5791683462348486
DEA,MF-SAEA,5,30,0.6401794079007171
DEA,MF-SAEA,5,40,0.680595735982665
DEA,MF-SAEA,5,50,0.7218605328110815
DEA,MF-SAEA,5,60,0.7462071837225915
DEA,MF-SAEA,5,70,0.7634775390672707
DEA,MF-SAEA,5,80,0.769803855609788
DEA,MF-SAEA,5,90,0.7745138378731647
DEA,MF-SAEA,5,100,0.7799813416956163
DEA,MF-SAEA,5,110,0.7799813416956163
DEA,MF-SAEA,5,120,0.7999358735285745
DEA,MF-SAEA,6,20,0.5911864421250607
DEA,MF-SAEA,6,30,0.6501738150064359
DEA,MF-SAEA,6,40,0.695377141454453
DEA,MF-SAEA,6,50,0.7210478681204113
DEA,MF-SAEA,6,60,0.7518635295539116
DEA,MF-SAEA,6,70,0.7721473831672845
DEA,MF-SAEA,6,80,0.7805961136477436
DEA,MF-SAEA,6,90,0.7848073886128404
DEA,MF-SAEA,6,100,0.7948980885673774
DEA,MF-SAEA,6,110,0.8042613288396221
DEA,MF-SAEA,6,120,0.8042613288396221
DEA,MF-SAEA,7,20,0.5937932730465005
DEA,MF-SAEA,7,30,0.6621767784223901
DEA,MF-SAEA,7,40,0.6984165463475894
DEA,MF-SAEA,7,50,0.7337371933264147
DEA,MF-SAEA,7,60,0.7519419967028975
DEA,MF-SAEA,7,70,0.7691508614472194
DEA,MF-SAEA,7,80,0.7905000415106006
DEA,MF-SAEA,7,90,0.7937704214544233
DEA,MF-SAEA,7,100,0.7937704214544233
DEA,MF-SAEA,7,110,0.7989674292771849
